,Dummy,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price,Month,Day,Year,Age_since_renovated
7375,1,3,1.0,1120,12500,1.0,0,0,4,7,1120,0,1977,0,98033,47.6842,-122.2,2380,10000,6.15,2,23,2015,38
7376,1,4,2.25,2210,10039,1.0,0,0,4,8,1710,500,1967,0,98052,47.634,-122.101,2070,10965,6.2,7,11,2014,47
7377,1,3,1.5,2700,24539,2.0,0,0,3,7,2120,580,1977,2014,98019,47.7348,-121.984,1830,11000,5.2495,2,25,2015,1
7378,1,4,2.25,2650,8149,1.0,0,0,4,8,1610,1040,1975,0,98006,47.5624,-122.176,2290,8019,6.65,3,21,2015,40
7379,1,1,1.0,660,3570,1.0,0,0,3,6,660,0,1906,0,98118,47.5659,-122.284,1520,4080,3.85,4,10,2015,109
7380,1,4,1.0,1430,27153,1.5,0,0,4,5,1430,0,1934,0,98065,47.5372,-121.744,1880,27153,2.75,10,2,2014,80
7381,1,3,2.25,1500,7482,1.0,0,0,4,7,1210,290,1968,0,98055,47.4619,-122.187,1480,7308,2.9,10,3,2014,46
7382,1,5,3.0,2710,4200,2.0,0,0,3,7,1890,820,1919,2014,98115,47.6754,-122.307,2150,4200,9.25,8,11,2014,0
7383,1,4,1.0,1070,7467,1.5,0,0,3,7,1070,0,1944,0,98178,47.4942,-122.235,1160,7467,2.0,7,30,2014,70
7384,1,2,2.0,1080,5000,1.0,0,0,5,6,1080,0,1923,0,98117,47.6826,-122.394,1530,5000,4.6,3,18,2015,92
7385,1,4,2.5,3140,11049,2.0,0,0,3,10,3140,0,1988,0,98004,47.5817,-122.192,2750,11049,9.9,11,20,2014,26
7386,1,4,2.5,2310,4079,2.0,0,0,3,8,2310,0,2008,0,98117,47.6937,-122.361,1220,4800,6.46,6,19,2014,6
7387,1,4,1.0,1020,11383,1.5,0,0,5,6,1020,0,1947,0,98155,47.7429,-122.321,1290,11213,3.64,12,1,2014,67
7388,1,3,2.5,1700,7210,2.0,0,0,5,7,1700,0,1966,0,98052,47.6688,-122.161,1700,7566,5.65,8,2,2014,48
7389,1,4,2.0,3510,12905,1.0,0,2,3,8,2210,1300,1965,1982,98166,47.4466,-122.36,2530,16143,5.5482,5,23,2014,32
7390,1,2,1.5,1140,2500,1.0,0,1,3,7,630,510,1988,0,98106,47.5707,-122.359,1500,5000,3.55,2,17,2015,27
7391,1,4,2.5,2310,3866,2.0,0,0,3,8,2310,0,2005,0,98029,47.5498,-121.996,1950,4023,6.0,10,17,2014,9
7392,1,3,1.0,990,9950,1.0,0,0,5,7,990,0,1961,0,98056,47.5104,-122.171,1370,9260,2.6995,7,18,2014,53
7393,1,4,2.5,1800,8432,1.0,0,0,4,7,1200,600,1960,0,98133,47.7463,-122.336,1780,8432,3.75,8,6,2014,54
7394,1,3,2.0,1810,10530,1.0,0,2,3,8,1810,0,1991,0,98022,47.1913,-122.012,1910,10450,2.95,7,29,2014,23
7395,1,2,1.0,910,4301,1.0,0,0,4,7,910,0,1923,0,98117,47.6814,-122.399,1810,4301,5.7,4,6,2015,92
7396,1,3,1.0,1440,2618,1.5,0,0,4,7,1440,0,1906,0,98103,47.6582,-122.336,1850,3990,7.05,4,22,2015,109
7397,1,5,2.75,2470,19200,1.0,0,0,5,8,1250,1220,1977,0,98058,47.4496,-122.083,2140,35140,4.0,12,3,2014,37
7398,1,3,2.5,1650,3031,2.0,0,0,3,7,1650,0,2003,0,98053,47.682,-122.034,1560,3070,4.38,7,17,2014,11
7399,1,4,3.25,3330,9000,2.0,0,0,3,9,2870,460,2004,0,98033,47.6836,-122.208,2550,6349,12.1,10,13,2014,10
7400,1,4,1.0,1270,6459,1.5,0,0,3,7,1270,0,1918,0,98118,47.5441,-122.273,1300,4100,2.26,7,17,2014,96
7401,1,3,2.5,2510,4106,2.0,0,0,3,9,2510,0,2003,0,98029,47.5494,-121.994,2470,4106,6.9995,11,3,2014,11
7402,1,4,3.0,2000,5304,1.5,0,0,4,7,2000,0,1947,0,98115,47.6762,-122.285,1670,5304,7.75,3,27,2015,68
7403,1,3,1.5,1340,7200,1.0,0,0,3,7,1340,0,1972,0,98034,47.718,-122.193,1730,8820,4.5,2,25,2015,43
7404,1,3,3.5,1690,1765,2.0,0,0,3,8,1370,320,2006,0,98103,47.6536,-122.34,1690,1694,6.22,10,15,2014,8
7405,1,4,2.5,2920,24074,2.0,0,0,3,9,2920,0,1997,0,98038,47.381,-122.056,2760,26023,5.55,2,6,2015,18
7406,1,4,2.5,2250,6840,2.0,0,0,3,9,2250,0,1987,0,98058,47.4398,-122.151,2480,7386,3.95,11,26,2014,27
7407,1,4,1.0,1430,6240,1.5,0,0,5,7,1430,0,1953,0,98125,47.7272,-122.311,1410,6240,3.98,4,28,2015,62
7408,1,2,1.0,780,8160,1.0,0,0,4,6,780,0,1953,0,98133,47.7356,-122.34,1310,8160,2.54922,10,3,2014,61
7409,1,2,2.25,2080,11285,1.0,0,0,4,8,1180,900,1954,0,98042,47.3628,-122.147,2590,13048,5.3,5,12,2015,61
7410,1,3,1.0,1750,5355,2.0,0,0,4,7,1750,0,1929,0,98115,47.6792,-122.31,2240,4590,7.079,9,2,2014,85
7411,1,3,2.5,1730,7202,1.0,0,0,3,7,1330,400,1991,0,98198,47.4099,-122.329,2100,8125,3.7926,8,11,2014,23
7412,1,2,2.0,1850,4667,1.0,0,0,3,8,1850,0,2010,0,98053,47.7101,-122.014,1860,6008,5.89,5,11,2015,5
7413,1,4,2.0,2350,9329,2.0,0,0,3,8,2350,0,1977,0,98005,47.583,-122.17,1640,9403,6.59,12,8,2014,37
7414,1,2,1.0,960,4080,1.0,0,0,5,7,960,0,1911,0,98103,47.6893,-122.349,1300,4080,5.65,7,28,2014,103
7415,1,3,1.75,1290,4811,1.0,0,0,3,7,1290,0,1996,0,98032,47.3912,-122.234,1310,4811,1.63,2,24,2015,19
7416,1,4,2.5,2790,6538,2.0,0,0,3,9,2790,0,2003,0,98027,47.5349,-122.066,2990,6538,7.51,3,25,2015,12
7417,1,3,1.0,860,5185,1.0,0,0,4,6,860,0,1968,0,98042,47.3634,-122.086,1120,5494,1.98,4,8,2015,47
7418,1,4,2.5,2019,4435,2.0,0,3,3,8,2019,0,2008,0,98022,47.1958,-121.974,1950,4800,2.93,2,7,2015,7
7419,1,3,2.5,3400,12442,2.0,0,0,3,9,3400,0,2001,0,98075,47.5611,-122.032,3250,8635,8.15,2,14,2015,14
7420,1,5,2.5,2840,9425,1.0,0,0,4,7,1590,1250,1962,0,98155,47.7609,-122.297,1900,11600,4.25,2,17,2015,53
7421,1,3,2.0,1060,5750,1.0,0,0,3,7,1060,0,1981,0,98126,47.5523,-122.372,1080,5750,3.15,5,30,2014,33
7422,1,4,2.5,2230,5970,2.0,0,0,4,7,2230,0,2002,0,98042,47.3745,-122.131,1970,4919,3.37,6,30,2014,12
7423,1,3,2.25,2300,7200,1.0,0,0,4,8,1550,750,1978,0,98003,47.324,-122.328,2000,7350,2.87,12,17,2014,36
7424,1,5,3.25,5270,17232,2.0,0,1,3,10,4010,1260,1977,2003,98040,47.5536,-122.228,3550,13917,18.0,6,10,2014,11
7425,1,3,2.5,2480,6600,2.0,0,0,3,8,2480,0,2002,0,98053,47.6313,-122.008,2310,6656,5.838,7,28,2014,12
7426,1,2,1.0,2160,12960,1.0,0,0,3,7,1360,800,1968,0,98168,47.4702,-122.261,2070,12960,3.05,7,2,2014,46
7427,1,3,1.75,1430,11761,1.0,0,0,4,8,1430,0,1964,0,98052,47.6686,-122.157,2040,10035,4.626,11,11,2014,50
7428,1,3,2.0,1420,3600,1.5,0,0,4,7,1420,0,1904,0,98119,47.6367,-122.364,1250,3600,7.16,1,26,2015,111
7429,1,2,2.5,1480,1369,3.0,0,0,3,7,1480,0,2009,0,98052,47.676,-122.121,1390,1337,4.2,5,12,2014,5
7430,1,4,2.5,2490,9346,2.0,0,2,3,9,2490,0,1996,0,98042,47.3831,-122.147,2650,9454,3.649,1,26,2015,19
7431,1,2,2.0,1490,713,3.0,0,0,3,9,1490,0,2014,0,98109,47.6356,-122.346,1490,1110,7.0,9,21,2014,0
7432,1,3,1.75,1540,1044,3.0,0,0,3,8,1540,0,2014,0,98115,47.6765,-122.32,1580,3090,5.49,12,7,2014,0
7433,1,3,1.0,990,6750,1.0,0,0,4,6,990,0,1947,0,98133,47.7125,-122.331,1440,6860,3.25,5,21,2014,67
7434,1,4,1.75,2220,4760,1.0,0,0,3,7,1320,900,1918,0,98106,47.5215,-122.348,940,4760,3.975,8,7,2014,96
7435,1,3,1.0,1400,2250,1.5,0,0,3,7,1400,0,1909,0,98119,47.6373,-122.358,1630,3600,7.1,3,27,2015,106
7436,1,3,2.5,1610,1728,3.0,0,0,3,8,1610,0,2000,0,98115,47.6776,-122.318,1540,3090,4.99,9,4,2014,14
7437,1,3,2.0,2220,10275,2.0,0,0,3,9,1640,580,1980,0,98027,47.5304,-122.055,2300,9975,4.9,6,10,2014,34
7438,1,4,2.75,3370,12447,2.0,0,0,3,10,3370,0,1991,0,98077,47.7309,-122.058,3700,13129,7.6,6,4,2014,23
7439,1,5,3.75,3360,6000,2.0,0,0,3,8,2640,720,1963,1999,98118,47.558,-122.277,1930,6000,7.25,10,10,2014,15
7440,1,4,2.5,3080,4553,2.5,0,0,3,8,3080,0,2008,0,98052,47.7066,-122.112,2750,4929,7.5,7,29,2014,6
7441,1,4,1.0,1560,7980,1.0,0,0,4,7,1170,390,1939,0,98146,47.5093,-122.387,1570,7980,5.525,3,31,2015,76
7442,1,3,2.5,2260,9577,2.0,0,0,3,8,1700,560,1925,2004,98117,47.6928,-122.399,1740,10240,9.0,9,24,2014,10
7443,1,3,1.75,1700,8432,1.0,0,0,3,8,1230,470,1977,0,98125,47.7221,-122.317,1800,7842,4.75,6,18,2014,37
7444,1,4,2.75,2270,7375,1.0,0,0,4,7,1290,980,1973,0,98034,47.7222,-122.168,1750,7760,4.98,5,14,2014,41
7445,1,5,1.75,2460,16000,1.0,0,0,3,7,1230,1230,1957,0,98023,47.3305,-122.351,1990,16000,2.4,10,29,2014,57
7446,1,4,2.5,2340,6896,2.0,0,0,3,7,2340,0,2001,0,98059,47.4896,-122.14,2950,6775,4.6595,6,17,2014,13
7447,1,3,1.5,1310,10491,1.0,0,0,4,7,1310,0,1969,0,98042,47.3682,-122.148,1430,9664,2.25,12,9,2014,45
7448,1,6,3.0,2880,7560,2.0,0,0,3,7,2880,0,1980,0,98144,47.5959,-122.3,1470,1815,5.25,8,14,2014,34
7449,1,4,2.0,1720,7560,1.0,0,0,3,7,1720,0,1959,0,98001,47.2845,-122.25,1750,7988,2.06,11,19,2014,55
7450,1,5,2.5,2100,14858,1.0,0,0,5,8,2100,0,1970,0,98059,47.4721,-122.123,1980,11730,3.75,1,8,2015,45
7451,1,4,2.0,1960,16015,1.0,0,0,3,7,1960,0,1980,0,98002,47.33,-122.22,1960,16015,3.675,8,21,2014,34
7452,1,3,2.5,1690,1479,3.0,0,0,3,8,1420,270,2005,0,98122,47.6022,-122.311,1280,1253,4.92,10,28,2014,9
7453,1,3,1.0,940,11055,1.5,0,0,4,7,940,0,1959,0,98032,47.3732,-122.295,1420,9100,1.8,11,13,2014,55
7454,1,2,1.5,960,1000,2.0,0,0,3,8,920,40,2008,0,98103,47.6489,-122.335,1200,1297,4.5,2,24,2015,7
7455,1,2,1.5,1940,5700,1.0,0,0,3,7,970,970,1937,0,98117,47.6881,-122.367,1250,5700,5.35,9,19,2014,77
7456,1,4,3.25,2360,8344,2.0,0,0,3,8,2360,0,1990,0,98058,47.4403,-122.126,1860,8410,3.19,3,16,2015,25
7457,1,2,1.0,1630,7680,1.0,0,0,3,7,830,800,1947,0,98125,47.7092,-122.291,1250,7740,4.26,11,17,2014,67
7458,1,4,2.5,2500,7417,2.0,0,0,3,9,2500,0,1991,0,98074,47.6251,-122.026,2770,8188,6.4,7,15,2014,23
7459,1,3,2.5,1880,5500,2.0,0,0,4,7,1880,0,1947,2007,98199,47.657,-122.393,1230,5500,6.17,10,10,2014,7
7460,1,3,1.75,1180,4000,1.0,0,0,3,7,1040,140,1929,0,98118,47.5226,-122.284,1430,4000,3.389,4,16,2015,86
7461,1,4,2.5,1950,3720,2.0,0,0,3,8,1950,0,2004,0,98029,47.5503,-121.997,1720,3720,5.85,9,23,2014,10
7462,1,6,2.75,3040,36721,1.0,0,3,4,9,1760,1280,1958,0,98166,47.4488,-122.356,2420,21075,7.9995,7,14,2014,56
7463,1,3,2.25,1770,7667,1.0,0,0,3,8,1270,500,1966,0,98177,47.7724,-122.362,2180,8103,5.2,4,28,2015,49
7464,1,4,1.0,1080,6095,1.5,0,0,4,6,1080,0,1924,0,98103,47.6962,-122.346,1200,5060,4.25,9,16,2014,90
7465,1,5,2.5,2350,14197,1.0,0,0,4,8,1220,1130,1962,0,98004,47.6005,-122.204,2470,11629,8.95,4,6,2015,53
7466,1,4,2.5,2770,7800,2.0,0,0,3,10,2770,0,1999,0,98033,47.684,-122.205,2720,10000,12.0,10,15,2014,15
7467,1,3,2.5,1990,15985,1.0,0,0,3,8,1540,450,1964,0,98007,47.6205,-122.141,2470,10125,5.42,9,23,2014,50
7468,1,5,2.0,2020,4000,2.0,0,0,3,7,2020,0,1950,0,98144,47.5799,-122.305,1960,4000,3.85,12,4,2014,64
7469,1,3,2.25,1960,7414,1.0,0,0,3,7,1490,470,1984,0,98023,47.2977,-122.374,1580,8038,2.5,8,22,2014,30
7470,1,2,1.0,540,2500,1.0,0,0,3,5,540,0,1905,0,98107,47.6729,-122.383,1290,5000,4.25,4,15,2015,110
7471,1,6,4.5,3830,4800,3.0,0,0,3,9,3050,780,1919,2004,98119,47.6404,-122.361,1990,4800,9.89,7,2,2014,10
7472,1,3,2.25,1750,15528,1.0,0,0,3,8,1270,480,1963,0,98155,47.7739,-122.274,2170,12000,3.82,4,14,2015,52
7473,1,4,2.5,1870,16200,1.0,0,0,5,8,1250,620,1974,0,98033,47.6651,-122.174,2000,11250,6.64,10,23,2014,40
7474,1,2,1.0,680,6400,1.0,0,0,3,6,680,0,1943,0,98168,47.5136,-122.316,1240,7800,1.799,9,16,2014,71
7475,1,4,2.5,2520,3980,2.0,0,0,3,8,2520,0,2004,0,98027,47.5399,-122.07,2580,3980,6.05,4,17,2015,11
7476,1,1,0.75,780,77603,1.0,0,0,1,5,780,0,1945,0,98058,47.4396,-122.104,1750,30847,1.9,1,20,2015,70
7477,1,2,1.0,1680,9250,1.0,0,0,3,7,860,820,1969,0,98072,47.7618,-122.162,1590,9542,3.08,4,24,2015,46
7478,1,3,1.5,1140,10300,1.5,0,0,4,6,1140,0,1967,0,98045,47.4452,-121.77,1250,9975,2.34,10,1,2014,47
7479,1,2,1.0,880,4000,1.0,0,0,3,6,780,100,1937,0,98117,47.6931,-122.379,950,4000,3.3,8,20,2014,77
7480,1,3,1.5,1470,14821,1.0,0,0,4,7,1470,0,1958,0,98042,47.3658,-122.148,1760,15370,2.64,5,29,2014,56
7481,1,2,1.0,920,7688,1.0,0,0,3,6,920,0,1955,0,98106,47.5281,-122.362,1040,7440,2.75,3,4,2015,60
7482,1,4,2.5,2050,12500,1.0,0,0,3,7,1300,750,1965,0,98198,47.42,-122.319,1790,7900,2.6,9,25,2014,49
7483,1,3,2.0,1100,5200,1.0,0,0,3,6,1100,0,1969,2014,98042,47.3606,-122.083,1050,5330,2.25,12,8,2014,0
7484,1,4,1.75,1610,11305,1.0,0,0,3,7,1610,0,1968,0,98034,47.727,-122.176,1870,11850,3.71,12,12,2014,46
7485,1,3,1.5,1820,5756,1.5,0,0,3,7,1640,180,1946,0,98119,47.6479,-122.367,1760,6169,6.835,6,24,2014,68
7486,1,2,1.75,1390,6670,1.0,0,0,3,6,720,670,1941,0,98115,47.6914,-122.308,920,6380,4.455,5,24,2015,74
7487,1,3,2.5,1990,8325,2.0,0,0,4,8,1310,680,1997,0,98034,47.705,-122.201,2450,10606,5.9,7,28,2014,17
7488,1,4,1.5,2020,8474,1.0,0,0,5,7,1010,1010,1962,0,98058,47.4579,-122.17,1720,8166,3.2,4,24,2015,53
7489,1,3,2.0,1810,17006,2.0,1,4,3,8,1810,0,1913,1987,98166,47.4663,-122.369,2180,24911,6.49,9,5,2014,27
7490,1,4,1.75,1820,6000,1.0,0,0,3,7,930,890,1942,0,98115,47.6872,-122.296,1590,6000,4.25,4,23,2015,73
7491,1,2,1.0,960,6700,1.0,0,0,3,7,960,0,1951,0,98103,47.6955,-122.357,1350,6700,3.95,8,5,2014,63
7492,1,4,2.0,1710,7455,1.0,0,0,3,7,1030,680,1975,0,98031,47.3965,-122.173,1710,7350,2.34,10,23,2014,39
7493,1,4,3.0,2860,5724,1.0,0,0,3,7,1730,1130,1983,0,98108,47.5427,-122.302,2340,7200,3.9,9,24,2014,31
7494,1,2,1.75,1150,2723,1.0,0,0,4,7,770,380,1923,0,98102,47.6357,-122.322,1440,4000,3.9,9,10,2014,91
7495,1,3,1.5,1140,7500,1.0,0,0,3,7,1140,0,1976,0,98074,47.619,-122.064,1380,7500,3.56,11,13,2014,38
7496,1,4,2.5,2230,6487,2.0,0,0,3,7,2230,0,2003,0,98092,47.3287,-122.169,2230,6882,3.05,10,7,2014,11
7497,1,4,2.75,2140,4000,1.0,0,0,3,7,1190,950,1951,0,98115,47.6792,-122.287,2140,4770,6.25,12,5,2014,63
7498,1,2,1.0,1060,7200,1.0,0,0,4,6,1060,0,1951,0,98155,47.7463,-122.315,1850,8291,2.99995,6,23,2014,63
7499,1,4,2.5,2620,10016,2.0,0,0,3,8,2620,0,1996,0,98056,47.5295,-122.179,2620,10016,5.65,10,31,2014,18
7500,1,3,2.25,3020,43560,2.0,0,0,3,10,2720,300,1969,0,98005,47.6456,-122.173,3910,43560,9.55,6,2,2014,45
7501,1,3,1.0,1640,13939,1.0,0,0,3,7,1040,600,1960,0,98198,47.3947,-122.313,2080,13000,1.705,9,23,2014,54
7502,1,1,1.0,560,4120,1.0,0,0,3,4,560,0,1947,0,98106,47.5335,-122.348,980,4120,0.9,4,18,2015,68
7503,1,4,2.25,1990,7610,1.0,0,0,4,8,1290,700,1966,0,98008,47.6236,-122.103,1820,8198,5.29219,10,29,2014,48
7504,1,3,2.0,1810,11456,1.0,0,0,3,7,1810,0,1970,0,98045,47.4648,-121.756,1360,12931,2.9,1,20,2015,45
7505,1,2,1.0,1280,7861,1.0,0,0,4,6,1280,0,1913,0,98002,47.3007,-122.228,1020,6480,1.95,11,7,2014,101
7506,1,3,1.75,4060,136290,1.0,0,0,3,8,2810,1250,1995,0,98045,47.4843,-121.719,1300,51836,7.18,4,1,2015,20
7507,1,2,1.0,1290,2482,2.0,0,0,3,7,1290,0,2008,0,98053,47.6972,-122.025,1290,2482,3.0,4,29,2015,7
7508,1,3,2.5,2360,4670,2.0,0,0,3,7,2360,0,1998,0,98065,47.537,-121.871,2420,5620,4.415,9,3,2014,16
7509,1,3,1.0,1990,15375,1.0,0,0,3,7,1140,850,1946,0,98168,47.4778,-122.288,1160,10236,2.3455,10,21,2014,68
7510,1,4,2.5,2220,6233,2.0,0,0,3,7,2220,0,2001,0,98059,47.4887,-122.15,2220,5352,2.91375,8,20,2014,13
7511,1,3,1.0,1060,9123,1.0,0,0,3,7,1060,0,1952,0,98004,47.6218,-122.193,1620,9121,6.412,7,11,2014,62
7512,1,3,1.0,1040,8925,1.0,0,0,4,6,1040,0,1961,0,98023,47.3265,-122.335,1040,8925,2.0,2,25,2015,54
7513,1,3,1.75,1800,5816,1.0,0,0,5,7,900,900,1947,0,98199,47.6529,-122.407,1650,5816,7.19,1,15,2015,68
7514,1,3,2.5,1730,4004,2.0,0,0,3,7,1730,0,1999,0,98148,47.4317,-122.328,1730,5523,3.48,4,21,2015,16
7515,1,2,1.75,1870,6625,1.0,0,0,3,7,960,910,1948,0,98178,47.5071,-122.249,1680,6000,2.295,5,4,2015,67
7516,1,4,2.0,1980,23625,2.0,0,0,3,8,1980,0,1938,1984,98072,47.7553,-122.092,2300,24640,6.59,11,19,2014,30
7517,1,3,2.0,1430,14250,1.0,0,0,3,7,1430,0,1953,0,98033,47.701,-122.199,1530,11475,4.65,11,6,2014,61
7518,1,5,2.5,2400,4564,2.0,0,0,3,7,2400,0,2004,0,98042,47.369,-122.126,1880,4109,2.68,3,12,2015,11
7519,1,3,2.0,1350,7216,1.0,0,0,3,7,1350,0,1964,0,98177,47.7616,-122.365,1920,7600,4.0,10,31,2014,50
7520,1,5,1.0,1410,9000,1.0,0,0,5,7,1410,0,1967,0,98023,47.3054,-122.369,1200,8346,2.3,7,25,2014,47
7521,1,3,1.0,1400,4980,1.0,0,0,3,6,950,450,1943,0,98133,47.7041,-122.34,990,4980,3.5995,7,14,2014,71
7522,1,3,1.0,1500,2555,2.0,0,2,3,7,1500,0,1910,0,98109,47.627,-122.353,1820,2555,7.075,3,20,2015,105
7523,1,3,1.5,1370,10176,1.0,0,0,3,6,1370,0,1947,0,98168,47.4738,-122.263,1650,10176,1.7,2,19,2015,68
7524,1,4,1.75,2430,9747,1.0,0,0,3,8,1780,650,1974,0,98155,47.7687,-122.276,2340,10296,4.5995,8,8,2014,40
7525,1,4,2.5,2650,10459,2.0,0,0,4,8,2650,0,1989,0,98003,47.2739,-122.293,2340,8777,3.5,7,11,2014,25
7526,1,4,2.5,3560,11119,1.0,0,2,3,10,2290,1270,1986,0,98004,47.6456,-122.19,3290,11385,8.6,5,13,2014,28
7527,1,4,2.5,1960,5642,2.0,0,0,3,7,1960,0,1998,0,98092,47.3167,-122.187,1870,5250,3.08,3,23,2015,17
7528,1,3,2.25,1650,7800,1.0,0,0,3,7,1260,390,1969,0,98011,47.7377,-122.197,1760,8268,3.85,8,4,2014,45
7529,1,2,2.0,1520,1020,3.0,0,0,3,7,1520,0,1999,0,98133,47.7292,-122.343,1500,1245,3.073,8,19,2014,15
7530,1,3,2.25,1960,7708,1.0,0,0,4,7,1490,470,1984,0,98023,47.2981,-122.374,1580,8063,2.0425,1,20,2015,31
7531,1,2,2.25,1130,2191,2.0,0,0,3,8,1130,0,2010,0,98052,47.6861,-122.103,1140,1710,4.15,12,29,2014,4
7532,1,3,2.5,2620,28703,1.0,0,0,3,10,2620,0,1985,0,98052,47.7238,-122.114,2950,30290,7.25,12,11,2014,29
7533,1,5,1.75,2240,4750,1.0,0,0,4,7,1120,1120,1920,0,98115,47.6727,-122.293,1980,4750,6.35,3,9,2015,95
7534,1,1,1.0,670,1800,1.0,0,0,5,6,670,0,1905,0,98103,47.654,-122.35,1330,3360,4.35,3,23,2015,110
7535,1,4,2.5,2470,385506,2.0,0,3,3,7,2470,0,1991,0,98022,47.2396,-121.993,1680,158994,4.3895,11,20,2014,23
7536,1,3,1.0,1130,8201,1.0,0,0,5,6,1130,0,1948,0,98155,47.7359,-122.306,1180,8203,3.5,7,23,2014,66
7537,1,4,2.25,2180,7000,1.0,0,0,3,8,1680,500,1969,0,98055,47.4651,-122.192,2000,8000,3.18,11,17,2014,45
7538,1,4,2.5,2540,8706,2.0,0,0,3,9,2540,0,1997,0,98075,47.5855,-122.031,2540,6239,6.3,4,21,2015,18
7539,1,3,1.75,1680,10685,1.0,0,0,4,7,1680,0,1966,0,98033,47.6556,-122.193,3340,10390,6.375,2,6,2015,49
7540,1,3,3.5,2876,5086,2.0,0,0,3,8,2360,516,2007,0,98072,47.7511,-122.173,2390,4419,5.25,5,13,2014,7
7541,1,2,1.0,920,3780,1.0,0,0,3,6,920,0,1910,0,98103,47.6576,-122.348,1570,2640,4.27,5,27,2014,104
7542,1,2,1.0,1140,5650,1.0,0,1,3,6,980,160,1920,0,98116,47.5634,-122.391,1220,5700,3.74,9,10,2014,94
7543,1,2,1.0,870,7500,1.0,0,0,3,7,870,0,1947,0,98136,47.5465,-122.384,1240,5709,3.7995,12,15,2014,67
7544,1,4,3.25,2830,4000,2.0,0,0,3,9,1910,920,1912,2012,98144,47.5845,-122.291,2740,4000,10.3,9,12,2014,2
7545,1,4,2.0,1750,7245,1.0,0,0,4,7,1050,700,1974,0,98092,47.3164,-122.196,1640,7245,2.25,12,11,2014,40
7546,1,5,2.75,3750,12077,2.0,0,4,3,10,3750,0,2005,0,98038,47.3525,-122.002,3120,7255,7.75,3,23,2015,10
7547,1,5,2.25,2290,7420,1.0,0,0,3,7,1290,1000,1973,0,98058,47.4375,-122.166,1660,7526,3.599,6,20,2014,41
7548,1,3,1.75,1100,10968,1.0,0,0,5,7,1100,0,1984,0,98042,47.363,-122.08,1400,7799,2.6,7,16,2014,30
7549,1,5,2.0,2280,5750,1.0,0,0,4,8,1140,1140,1951,0,98116,47.5672,-122.39,1780,5750,3.83,2,11,2015,64
7550,1,4,2.25,2280,7500,1.0,0,0,4,7,1140,1140,1963,0,98198,47.4182,-122.332,1660,8000,3.35,7,21,2014,51
7551,1,3,2.5,2600,4438,2.0,0,0,3,7,2600,0,2004,0,98053,47.6799,-122.034,2600,4904,5.81,9,8,2014,10
7552,1,4,2.25,2290,10409,2.0,0,0,3,8,2290,0,1972,0,98005,47.6351,-122.168,2040,10409,7.45,7,15,2014,42
7553,1,2,1.0,990,8760,1.0,0,0,3,7,990,0,1977,0,98003,47.3302,-122.305,1560,11880,1.79,10,2,2014,37
7554,1,4,2.5,2260,5824,2.0,0,0,3,8,2260,0,2011,0,98038,47.3496,-122.042,2240,5561,3.79,8,1,2014,3
7555,1,1,1.0,620,7620,1.0,0,0,3,6,620,0,1926,0,98166,47.4697,-122.349,1160,7620,2.12,5,5,2015,89
7556,1,3,3.5,1340,1168,2.0,0,2,3,8,1080,260,2002,0,98133,47.711,-122.356,1650,1378,3.7035,4,9,2015,13
7557,1,4,3.0,3050,6179,2.0,0,0,4,9,2330,720,1926,0,98112,47.6253,-122.284,3020,6505,14.8,8,27,2014,88
7558,1,4,2.0,1540,5000,1.5,0,0,4,7,1540,0,1913,0,98105,47.6713,-122.3,1790,4000,5.5,12,22,2014,101
7559,1,3,2.5,2080,2625,2.0,0,0,3,8,2080,0,2006,0,98029,47.5469,-121.997,1760,2772,5.5,4,1,2015,9
7560,1,5,3.5,4320,40816,2.0,0,0,4,11,4320,0,1997,0,98004,47.644,-122.185,4320,44584,16.7,4,20,2015,18
7561,1,6,2.0,3080,5500,2.0,0,0,1,7,3080,0,1900,0,98122,47.6031,-122.296,1830,5000,4.325,12,2,2014,114
7562,1,4,2.25,2320,7350,2.0,0,0,3,8,2320,0,1973,0,98058,47.4512,-122.131,2170,7350,3.45,1,2,2015,42
7563,1,3,3.5,1522,1465,2.0,0,0,3,8,1248,274,2006,0,98117,47.6922,-122.375,1522,1341,4.075,11,13,2014,8
7564,1,3,1.75,2020,9478,1.0,0,0,4,9,2020,0,1961,0,98040,47.5383,-122.238,3050,15594,7.4,12,10,2014,53
7565,1,3,3.0,2840,206910,2.0,0,0,3,10,2840,0,1999,0,98059,47.469,-122.063,2070,25067,7.9,10,30,2014,15
7566,1,4,4.0,2790,16117,2.0,0,0,4,9,2790,0,1999,0,98005,47.6033,-122.155,2740,25369,8.65,10,28,2014,15
7567,1,4,2.5,3040,6887,2.0,0,0,3,8,3040,0,1999,0,98074,47.6073,-122.015,2790,7196,6.47,5,12,2014,15
7568,1,4,2.5,1613,4338,2.0,0,0,3,7,1613,0,2009,0,98042,47.3859,-122.162,1427,4341,2.795,11,17,2014,5
7569,1,3,1.75,950,6000,1.0,0,0,3,6,790,160,1939,0,98108,47.5271,-122.316,1360,6000,2.3,5,8,2014,75
7570,1,3,2.5,1760,5390,1.0,0,0,3,8,1760,0,2014,0,98038,47.3482,-122.042,2310,5117,3.82495,11,4,2014,0
